x,y,shots,
56,76,1067,
56,77,1143,
56,78,1192,
56,79,1243,
56,80,1271,
56,81,1267,
56,82,1234,
56,83,1140,
56,84,1015,
56,85,860,
56,86,693,
56,87,527,
56,88,375,
56,89,233,
56,90,150,
56,91,93,
57,28,752,
57,29,1046,
57,30,1352,
57,31,1666,
57,32,1939,
57,33,2138,
57,34,2198,
57,35,2282,
57,36,2298,
57,37,2406,
57,38,2426,
57,39,2457,
57,40,2463,
57,41,2462,
57,42,2473,
57,43,2480,
57,44,2475,
57,45,2525,
57,46,2463,
57,47,2464,
57,48,2458,
57,49,2441,
57,50,2426,
57,51,2423,
57,52,2428,
57,53,2391,
57,54,2296,
57,55,2293,
57,56,2238,
57,57,2195,
57,58,2120,
57,59,2062,
57,60,2002,
57,61,1831,
57,62,1682,
57,63,1606,
57,64,1486,
57,65,1382,
57,66,1278,
57,67,1205,
57,68,1109,
57,69,1047,
57,70,1004,
57,71,988,
57,72,948,
57,73,958,
57,74,998,
57,75,1061,
57,76,1120,
57,77,1186,
57,78,1243,
57,79,1275,
57,80,1287,
57,81,1321,
57,82,1290,
57,83,1206,
57,84,1029,
57,85,867,
57,86,706,
57,87,524,
57,88,364,
57,89,246,
57,90,151,
57,91,90,
58,28,705,
58,29,929,
58,30,1188,
58,31,1495,
58,32,1735,
58,33,1906,
58,34,1961,
58,35,2019,
58,36,2078,
58,37,2144,
58,38,2176,
58,39,2234,
58,40,2292,
58,41,2333,
58,42,2343,
58,43,2358,
58,44,2411,
58,45,2436,
58,46,2430,
58,47,2460,
58,48,2516,
58,49,2493,
58,50,2498,
58,51,2472,
58,52,2503,
58,53,2442,
58,54,2407,
58,55,2383,
58,56,2323,
58,57,2232,
58,58,2183,
58,59,2101,
58,60,2049,
58,61,1889,
58,62,1785,
58,63,1687,
58,64,1565,
58,65,1455,
58,66,1361,
58,67,1235,
58,68,1165,
58,69,1074,
58,70,1054,
58,71,1009,
58,72,1004,
58,73,1002,
58,74,1056,
58,75,1099,
58,76,1167,
58,77,1209,
58,78,1282,
58,79,1320,
58,80,1323,
58,81,1338,
58,82,1321,
58,83,1208,
58,84,1042,
58,85,874,
58,86,717,
58,87,531,
58,88,370,
58,89,251,
58,90,153,
58,91,90,
59,28,642,
59,29,867,
59,30,1074,
59,31,1343,
59,32,1581,
59,33,1752,
59,34,1766,
59,35,1872,
59,36,1926,
59,37,1996,
59,38,2010,
59,39,2071,
59,40,2148,
59,41,2201,
59,42,2210,
59,43,2260,
59,44,2347,
59,45,2404,
59,46,2396,
59,47,2493,
59,48,2545,
59,49,2551,
59,50,2550,
59,51,2518,
59,52,2511,
59,53,2487,
59,54,2458,
59,55,2423,
59,56,2333,
59,57,2268,
59,58,2241,
59,59,2169,
59,60,2114,
59,61,2009,
59,62,1880,
59,63,1756,
59,64,1630,
59,65,1548,
59,66,1432,
59,67,1318,
59,68,1217,
59,69,1141,
59,70,1077,
59,71,1040,
59,72,1018,
59,73,1031,
59,74,1068,
59,75,1143,
59,76,1203,
59,77,1262,
59,78,1320,
59,79,1359,
59,80,1382,
59,81,1382,
59,82,1332,
59,83,1240,
59,84,1085,
59,85,906,
59,86,730,
59,87,548,
59,88,382,
59,89,256,
59,90,142,
59,91,86,
60,28,625,
60,29,823,
60,30,1028,
60,31,1251,
60,32,1453,
60,33,1594,
60,34,1633,
60,35,1718,
60,36,1781,
60,37,1867,
60,38,1894,
60,39,1928,
60,40,2005,
60,41,2068,
60,42,2115,
60,43,2192,
60,44,2266,
60,45,2326,
60,46,2398,
60,47,2486,
60,48,2520,
60,49,2524,
60,50,2569,
60,51,2537,
60,52,2529,
60,53,2490,
60,54,2491,
60,55,2432,
60,56,2355,
60,57,2316,
60,58,2290,
60,59,2213,
60,60,2192,
60,61,2066,
60,62,1951,
60,63,1830,
60,64,1730,
60,65,1618,
60,66,1525,
60,67,1373,
60,68,1314,
60,69,1205,
60,70,1110,
60,71,1056,
60,72,1043,
60,73,1058,
60,74,1112,
60,75,1185,
60,76,1278,
60,77,1326,
60,78,1368,
60,79,1417,
60,80,1445,
60,81,1446,
60,82,1390,
60,83,1273,
60,84,1124,
60,85,935,
60,86,747,
60,87,559,
60,88,388,
60,89,255,
60,90,145,
60,91,85,
61,28,589,
61,29,778,
61,30,992,
61,31,1201,
61,32,1370,
61,33,1502,
61,34,1536,
61,35,1597,
61,36,1663,
61,37,1713,
61,38,1758,
61,39,1801,
61,40,1878,
61,41,1929,
61,42,2020,
61,43,2089,
61,44,2172,
61,45,2274,
61,46,2344,
61,47,2425,
61,48,2476,
61,49,2513,
61,50,2556,
61,51,2537,
61,52,2530,
61,53,2485,
61,54,2495,
61,55,2455,
61,56,2373,
61,57,2338,
61,58,2301,
61,59,2240,
61,60,2229,
61,61,2134,
61,62,2051,
61,63,1934,
61,64,1833,
61,65,1743,
61,66,1608,
61,67,1460,
61,68,1359,
61,69,1241,
61,70,1165,
61,71,1105,
61,72,1105,
61,73,1117,
61,74,1170,
61,75,1222,
61,76,1301,
61,77,1348,
61,78,1430,
61,79,1499,
61,80,1534,
61,81,1524,
61,82,1468,
61,83,1334,
61,84,1150,
61,85,980,
61,86,772,
61,87,577,
61,88,401,
61,89,258,
61,90,148,
61,91,96,
62,28,563,
62,29,734,
62,30,936,
62,31,1138,
62,32,1278,
62,33,1403,
62,34,1429,
62,35,1484,
62,36,1509,
62,37,1579,
62,38,1635,
62,39,1691,
62,40,1723,
62,41,1827,
62,42,1878,
62,43,1976,
62,44,2064,
62,45,2188,
62,46,2263,
62,47,2371,
62,48,2418,
62,49,2470,
62,50,2529,
62,51,2503,
62,52,2508,
62,53,2446,
62,54,2434,
62,55,2411,
62,56,2332,
62,57,2288,
62,58,2272,
62,59,2219,
62,60,2217,
62,61,2164,
62,62,2100,
62,63,1996,
62,64,1885,
62,65,1794,
62,66,1685,
62,67,1529,
62,68,1450,
62,69,1306,
62,70,1218,
62,71,1169,
62,72,1175,
62,73,1169,
62,74,1223,
62,75,1280,
62,76,1340,
62,77,1393,
62,78,1503,
62,79,1556,
62,80,1625,
62,81,1594,
62,82,1512,
62,83,1355,
62,84,1196,
62,85,1007,
62,86,815,
62,87,607,
62,88,427,
62,89,271,
62,90,149,
62,91,93,
63,28,532,
63,29,674,
63,30,873,
63,31,1055,
63,32,1188,
63,33,1310,
63,34,1341,
63,35,1385,
63,36,1414,
63,37,1459,
63,38,1557,
63,39,1574,
63,40,1626,
63,41,1684,
63,42,1770,
63,43,1859,
63,44,1929,
63,45,2079,
63,46,2183,
63,47,2261,
63,48,2340,
63,49,2409,
63,50,2452,
63,51,2452,
63,52,2435,
63,53,2400,
63,54,2379,
63,55,2383,
63,56,2309,
63,57,2244,
63,58,2245,
63,59,2193,
63,60,2191,
63,61,2182,
63,62,2128,
63,63,2029,
63,64,1924,
63,65,1826,
63,66,1727,
63,67,1607,
63,68,1491,
63,69,1359,
63,70,1295,
63,71,1223,
63,72,1204,
63,73,1229,
63,74,1278,
63,75,1324,
63,76,1395,
63,77,1473,
63,78,1543,
63,79,1611,
63,80,1667,
63,81,1633,
63,82,1562,
63,83,1421,
63,84,1249,
63,85,1049,
63,86,830,
63,87,626,
63,88,446,
63,89,271,
63,90,154,
63,91,94,
64,28,494,
64,29,635,
64,30,815,
64,31,979,
64,32,1105,
64,33,1227,
64,34,1249,
64,35,1320,
64,36,1317,
64,37,1353,
64,38,1407,
64,39,1469,
64,40,1490,
64,41,1570,
64,42,1673,
64,43,1748,
64,44,1827,
64,45,1965,
64,46,2028,
64,47,2126,
64,48,2209,
64,49,2281,
64,50,2377,
64,51,2358,
64,52,2347,
64,53,2328,
64,54,2299,
64,55,2275,
64,56,2216,
64,57,2176,
64,58,2151,
64,59,2124,
64,60,2157,
64,61,2124,
64,62,2079,
64,63,2006,
64,64,1905,
64,65,1837,
64,66,1749,
64,67,1645,
64,68,1519,
64,69,1392,
64,70,1318,
64,71,1255,
64,72,1238,
64,73,1247,
64,74,1308,
64,75,1346,
64,76,1431,
64,77,1524,
64,78,1625,
64,79,1676,
64,80,1729,
64,81,1704,
64,82,1607,
64,83,1454,
64,84,1280,
64,85,1088,
64,86,863,
64,87,646,
64,88,450,
64,89,275,
64,90,164,
64,91,103,
65,28,464,
65,29,596,
65,30,759,
65,31,911,
65,32,1033,
65,33,1139,
65,34,1162,
65,35,1225,
65,36,1249,
65,37,1263,
65,38,1311,
65,39,1348,
65,40,1382,
65,41,1445,
65,42,1519,
65,43,1630,
65,44,1684,
65,45,1811,
65,46,1907,
65,47,1987,
65,48,2083,
65,49,2193,
65,50,2278,
65,51,2275,
65,52,2269,
65,53,2242,
65,54,2196,
65,55,2180,
65,56,2139,
65,57,2093,
65,58,2076,
65,59,2039,
65,60,2113,
65,61,2083,
65,62,2053,
65,63,1975,
65,64,1918,
65,65,1832,
65,66,1764,
65,67,1639,
65,68,1539,
65,69,1365,
65,70,1300,
65,71,1262,
65,72,1259,
65,73,1253,
65,74,1328,
65,75,1358,
65,76,1451,
65,77,1551,
65,78,1675,
65,79,1726,
65,80,1781,
65,81,1744,
65,82,1648,
65,83,1485,
65,84,1311,
65,85,1093,
65,86,878,
65,87,648,
65,88,453,
65,89,288,
65,90,182,
65,91,107,
66,28,427,
66,29,562,
66,30,711,
66,31,854,
66,32,965,
66,33,1071,
66,34,1076,
66,35,1124,
66,36,1145,
66,37,1154,
66,38,1183,
66,39,1240,
66,40,1286,
66,41,1354,
66,42,1377,
66,43,1465,
66,44,1546,
66,45,1666,
66,46,1767,
66,47,1850,
66,48,1942,
66,49,2038,
66,50,2115,
66,51,2121,
66,52,2108,
66,53,2076,
66,54,2020,
66,55,2041,
66,56,2032,
66,57,1995,
66,58,1957,
66,59,1932,
66,60,2001,
66,61,2031,
66,62,2012,
66,63,1985,
66,64,1890,
66,65,1824,
66,66,1721,
66,67,1635,
66,68,1498,
66,69,1377,
66,70,1292,
66,71,1275,
66,72,1237,
66,73,1258,
66,74,1313,
66,75,1379,
66,76,1467,
66,77,1550,
66,78,1677,
66,79,1774,
66,80,1804,
66,81,1795,
66,82,1707,
66,83,1571,
66,84,1370,
66,85,1135,
66,86,906,
66,87,674,
66,88,455,
66,89,287,
66,90,185,
66,91,122,
67,28,400,
67,29,519,
67,30,654,
67,31,788,
67,32,906,
67,33,993,
67,34,1006,
67,35,1025,
67,36,1033,
67,37,1060,
67,38,1093,
67,39,1141,
67,40,1201,
67,41,1256,
67,42,1264,
67,43,1339,
67,44,1396,
67,45,1512,
67,46,1614,
67,47,1706,
67,48,1798,
67,49,1897,
67,50,1963,
67,51,1982,
67,52,1952,
67,53,1930,
67,54,1898,
67,55,1928,
67,56,1933,
67,57,1879,
67,58,1850,
67,59,1826,
67,60,1912,
67,61,1933,
67,62,1955,
67,63,1914,
67,64,1841,
67,65,1767,
67,66,1714,
67,67,1574,
67,68,1492,
67,69,1334,
67,70,1272,
67,71,1238,
67,72,1246,
67,73,1234,
67,74,1308,
67,75,1371,
67,76,1478,
67,77,1575,
67,78,1705,
67,79,1785,
67,80,1827,
67,81,1809,
67,82,1738,
67,83,1589,
67,84,1397,
67,85,1178,
67,86,934,
67,87,686,
67,88,472,
67,89,299,
67,90,194,
67,91,133,
68,28,376,
68,29,489,
68,30,611,
68,31,725,
68,32,811,
68,33,898,
68,34,902,
68,35,923,
68,36,956,
68,37,954,
68,38,976,
68,39,1050,
68,40,1082,
68,41,1127,
68,42,1162,
68,43,1199,
68,44,1271,
68,45,1371,
68,46,1458,
68,47,1550,
68,48,1651,
68,49,1754,
68,50,1822,
68,51,1835,
68,52,1804,
68,53,1770,
68,54,1787,
68,55,1819,
68,56,1814,
68,57,1787,
68,58,1756,
68,59,1755,
68,60,1826,
68,61,1892,
68,62,1840,
68,63,1793,
68,64,1727,
68,65,1688,
68,66,1617,
68,67,1543,
68,68,1423,
68,69,1301,
68,70,1227,
68,71,1195,
68,72,1188,
68,73,1216,
68,74,1307,
68,75,1372,
68,76,1495,
68,77,1628,
68,78,1740,
68,79,1812,
68,80,1865,
68,81,1841,
68,82,1788,
68,83,1643,
68,84,1461,
68,85,1215,
68,86,954,
68,87,701,
68,88,485,
68,89,313,
68,90,199,
68,91,134,
69,28,351,
69,29,470,
69,30,576,
69,31,669,
69,32,756,
69,33,802,
69,34,806,
69,35,823,
69,36,852,
69,37,869,
69,38,880,
69,39,916,
69,40,941,
69,41,993,
69,42,1026,
69,43,1095,
69,44,1161,
69,45,1218,
69,46,1299,
69,47,1377,
69,48,1443,
69,49,1554,
69,50,1634,
69,51,1671,
69,52,1676,
69,53,1659,
69,54,1672,
69,55,1690,
69,56,1687,
69,57,1664,
69,58,1654,
69,59,1639,
69,60,1724,
69,61,1738,
69,62,1714,
69,63,1681,
69,64,1650,
69,65,1595,
69,66,1556,
69,67,1457,
69,68,1355,
69,69,1249,
69,70,1187,
69,71,1177,
69,72,1196,
69,73,1214,
69,74,1284,
69,75,1379,
69,76,1514,
69,77,1642,
69,78,1766,
69,79,1822,
69,80,1878,
69,81,1891,
69,82,1834,
69,83,1692,
69,84,1518,
69,85,1233,
69,86,969,
69,87,713,
69,88,506,
69,89,332,
69,90,207,
69,91,135,
70,28,311,
70,29,431,
70,30,530,
70,31,614,
70,32,681,
70,33,744,
70,34,726,
70,35,741,
70,36,765,
70,37,786,
70,38,780,
70,39,815,
70,40,849,
70,41,888,
70,42,927,
70,43,994,
70,44,1042,
70,45,1107,
70,46,1168,
70,47,1248,
70,48,1292,
70,49,1371,
70,50,1473,
70,51,1518,
70,52,1515,
70,53,1534,
70,54,1541,
70,55,1558,
70,56,1559,
70,57,1529,
70,58,1519,
70,59,1537,
70,60,1581,
70,61,1612,
70,62,1600,
70,63,1562,
70,64,1534,
70,65,1503,
70,66,1427,
70,67,1348,
70,68,1250,
70,69,1166,
70,70,1144,
70,71,1149,
70,72,1166,
70,73,1202,
70,74,1261,
70,75,1349,
70,76,1487,
70,77,1637,
70,78,1751,
70,79,1849,
70,80,1895,
70,81,1897,
70,82,1835,
70,83,1711,
70,84,1507,
70,85,1287,
70,86,1005,
70,87,737,
70,88,535,
70,89,353,
70,90,210,
70,91,142,
71,28,273,
71,29,377,
71,30,454,
71,31,534,
71,32,610,
71,33,676,
71,34,663,
71,35,683,
71,36,688,
71,37,712,
71,38,726,
71,39,752,
71,40,771,
71,41,805,
71,42,848,
71,43,881,
71,44,948,
71,45,988,
71,46,1049,
71,47,1108,
71,48,1173,
71,49,1226,
71,50,1315,
71,51,1348,
71,52,1376,
71,53,1379,
71,54,1417,
71,55,1433,
71,56,1442,
71,57,1425,
71,58,1412,
71,59,1427,
71,60,1454,
71,61,1498,
71,62,1499,
71,63,1463,
71,64,1428,
71,65,1389,
71,66,1355,
71,67,1260,
71,68,1162,
71,69,1117,
71,70,1072,
71,71,1087,
71,72,1123,
71,73,1145,
71,74,1246,
71,75,1324,
71,76,1461,
71,77,1594,
71,78,1736,
71,79,1806,
71,80,1899,
71,81,1893,
71,82,1831,
71,83,1704,
71,84,1545,
71,85,1298,
71,86,1040,
71,87,776,
71,88,563,
71,89,364,
71,90,234,
71,91,149,
72,28,253,
72,29,327,
72,30,409,
72,31,484,
72,32,554,
72,33,606,
72,34,628,
72,35,636,
72,36,646,
72,37,650,
72,38,664,
72,39,683,
72,40,710,
72,41,729,
72,42,778,
72,43,836,
72,44,868,
72,45,933,
72,46,974,
72,47,1001,
72,48,1054,
72,49,1130,
72,50,1205,
72,51,1262,
72,52,1288,
72,53,1287,
72,54,1316,
72,55,1330,
72,56,1346,
72,57,1355,
72,58,1346,
72,59,1370,
72,60,1386,
72,61,1406,
72,62,1416,
72,63,1380,
72,64,1349,
72,65,1298,
72,66,1261,
72,67,1199,
72,68,1110,
72,69,1057,
72,70,1034,
72,71,1036,
72,72,1051,
72,73,1114,
72,74,1198,
72,75,1284,
72,76,1433,
72,77,1560,
72,78,1696,
72,79,1798,
72,80,1904,
72,81,1912,
72,82,1847,
72,83,1727,
72,84,1571,
72,85,1334,
72,86,1083,
72,87,795,
72,88,588,
72,89,388,
72,90,252,
72,91,156,
73,28,240,
73,29,297,
73,30,374,
73,31,448,
73,32,515,
73,33,555,
73,34,560,
73,35,584,
73,36,594,
73,37,595,
73,38,613,
73,39,625,
73,40,660,
73,41,675,
73,42,731,
73,43,787,
73,44,832,
73,45,862,
73,46,903,
73,47,926,
73,48,956,
73,49,1015,
73,50,1103,
73,51,1136,
73,52,1166,
73,53,1188,
73,54,1228,
73,55,1228,
73,56,1238,
73,57,1273,
73,58,1276,
73,59,1307,
73,60,1332,
73,61,1339,
73,62,1321,
73,63,1301,
73,64,1276,
73,65,1245,
73,66,1189,
73,67,1136,
73,68,1043,
73,69,1008,
73,70,987,
73,71,1003,
73,72,1000,
73,73,1064,
73,74,1157,
73,75,1234,
73,76,1385,
73,77,1505,
73,78,1659,
73,79,1778,
73,80,1849,
73,81,1879,
73,82,1826,
73,83,1715,
73,84,1574,
73,85,1365,
73,86,1114,
73,87,846,
73,88,623,
73,89,409,
73,90,269,
73,91,173,
74,28,219,
74,29,279,
74,30,329,
74,31,406,
74,32,474,
74,33,516,
74,34,517,
74,35,534,
74,36,541,
74,37,556,
74,38,563,
74,39,600,
74,40,623,
74,41,642,
74,42,689,
74,43,730,
74,44,767,
74,45,810,
74,46,839,
74,47,879,
74,48,919,
74,49,947,
74,50,993,
74,51,1030,
74,52,1074,
74,53,1106,
74,54,1151,
74,55,1175,
74,56,1182,
74,57,1193,
74,58,1226,
74,59,1254,
74,60,1298,
74,61,1308,
74,62,1293,
74,63,1264,
74,64,1255,
74,65,1204,
74,66,1151,
74,67,1065,
74,68,991,
74,69,951,
74,70,945,
74,71,971,
74,72,1003,
74,73,1045,
74,74,1130,
74,75,1196,
74,76,1335,
74,77,1425,
74,78,1581,
74,79,1684,
74,80,1781,
74,81,1820,
74,82,1787,
74,83,1703,
74,84,1561,
74,85,1346,
74,86,1130,
74,87,855,
74,88,630,
74,89,436,
74,90,283,
74,91,176,
75,28,194,
75,29,243,
75,30,302,
75,31,373,
75,32,428,
75,33,472,
75,34,493,
75,35,495,
75,36,511,
75,37,514,
75,38,532,
75,39,558,
75,40,606,
75,41,634,
75,42,657,
75,43,678,
75,44,734,
75,45,749,
75,46,778,
75,47,844,
75,48,887,
75,49,895,
75,50,939,
75,51,961,
75,52,1000,
75,53,1042,
75,54,1080,
75,55,1132,
75,56,1136,
75,57,1149,
75,58,1192,
75,59,1224,
75,60,1218,
75,61,1260,
75,62,1246,
75,63,1221,
75,64,1186,
75,65,1154,
75,66,1083,
75,67,1017,
75,68,962,
75,69,962,
75,70,924,
75,71,929,
75,72,948,
75,73,1012,
75,74,1083,
75,75,1166,
75,76,1246,
75,77,1335,
75,78,1468,
75,79,1583,
75,80,1675,
75,81,1728,
75,82,1723,
75,83,1653,
75,84,1514,
75,85,1312,
75,86,1120,
75,87,856,
75,88,631,
75,89,432,
75,90,301,
75,91,184,
76,28,171,
76,29,209,
76,30,263,
76,31,325,
76,32,374,
76,33,426,
76,34,446,
76,35,453,
76,36,464,
76,37,486,
76,38,514,
76,39,543,
76,40,576,
76,41,624,
76,42,626,
76,43,647,
76,44,682,
76,45,706,
76,46,747,
76,47,820,
76,48,862,
76,49,877,
76,50,899,
76,51,944,
76,52,984,
76,53,999,
76,54,1067,
76,55,1108,
76,56,1120,
76,57,1143,
76,58,1182,
76,59,1184,
76,60,1187,
76,61,1168,
76,62,1168,
76,63,1137,
76,64,1115,
76,65,1089,
76,66,1059,
76,67,977,
76,68,955,
76,69,926,
76,70,896,
76,71,887,
76,72,903,
76,73,966,
76,74,1030,
76,75,1091,
76,76,1181,
76,77,1237,
76,78,1361,
76,79,1469,
76,80,1538,
76,81,1598,
76,82,1604,
76,83,1548,
76,84,1422,
76,85,1247,
76,86,1054,
76,87,843,
76,88,624,
76,89,442,
76,90,296,
76,91,197,
77,28,131,
77,29,177,
77,30,220,
77,31,278,
77,32,316,
77,33,366,
77,34,380,
77,35,407,
77,36,427,
77,37,460,
77,38,485,
77,39,502,
77,40,548,
77,41,590,
77,42,616,
77,43,632,
77,44,666,
77,45,713,
77,46,736,
77,47,792,
77,48,841,
77,49,831,
77,50,870,
77,51,925,
77,52,953,
77,53,976,
77,54,1003,
77,55,1076,
77,56,1080,
77,57,1092,
77,58,1119,
77,59,1147,
77,60,1128,
77,61,1126,
77,62,1102,
77,63,1095,
77,64,1060,
77,65,1045,
77,66,992,
77,67,935,
77,68,926,
77,69,885,
77,70,858,
77,71,856,
77,72,863,
77,73,907,
77,74,970,
77,75,1011,
77,76,1082,
77,77,1146,
77,78,1241,
77,79,1331,
77,80,1410,
77,81,1452,
77,82,1468,
77,83,1428,
77,84,1328,
77,85,1174,
77,86,1007,
77,87,799,
77,88,608,
77,89,442,
77,90,285,
77,91,201,
78,28,99,
78,29,133,
78,30,176,
78,31,214,
78,32,260,
78,33,297,
78,34,313,
78,35,342,
78,36,378,
78,37,413,
78,38,448,
78,39,465,
78,40,501,
78,41,543,
78,42,571,
78,43,597,
78,44,643,
78,45,683,
78,46,711,
78,47,756,
78,48,793,
78,49,806,
78,50,842,
78,51,871,
78,52,944,
78,53,952,
78,54,983,
78,55,1019,
78,56,1017,
78,57,1016,
78,58,1056,
78,59,1048,
78,60,1074,
78,61,1064,
78,62,1049,
78,63,1039,
78,64,1012,
78,65,979,
78,66,937,
78,67,882,
78,68,862,
78,69,846,
78,70,828,
78,71,819,
78,72,825,
78,73,828,
78,74,881,
78,75,927,
78,76,964,
78,77,1009,
78,78,1092,
78,79,1154,
78,80,1215,
78,81,1289,
78,82,1324,
78,83,1265,
78,84,1203,
78,85,1063,
78,86,902,
78,87,745,
78,88,580,
78,89,433,
78,90,291,
78,91,203,
79,28,73,
79,29,98,
79,30,125,
79,31,158,
79,32,190,
79,33,226,
79,34,251,
79,35,286,
79,36,322,
79,37,362,
79,38,387,
79,39,414,
79,40,455,
79,41,499,
79,42,523,
79,43,558,
79,44,585,
79,45,632,
79,46,671,
79,47,716,
79,48,754,
79,49,789,
79,50,809,
79,51,828,
79,52,864,
79,53,909,
79,54,923,
79,55,949,
79,56,960,
79,57,964,
79,58,963,
79,59,973,
79,60,990,
79,61,981,
79,62,963,
79,63,950,
79,64,922,
79,65,902,
79,66,837,
79,67,789,
79,68,791,
79,69,757,
79,70,752,
79,71,746,
79,72,730,
79,73,734,
79,74,763,
79,75,805,
79,76,855,
79,77,882,
79,78,930,
79,79,980,
79,80,1038,
79,81,1090,
79,82,1120,
79,83,1082,
79,84,1037,
79,85,931,
79,86,793,
79,87,659,
79,88,540,
79,89,404,
79,90,276,
79,91,202,
80,28,50,
80,29,75,
80,30,93,
80,31,118,
80,32,145,
80,33,169,
80,34,190,
80,35,235,
80,36,269,
80,37,302,
80,38,324,
80,39,361,
80,40,395,
80,41,436,
80,42,479,
80,43,507,
80,44,531,
80,45,574,
80,46,601,
80,47,638,
80,48,664,
80,49,708,
80,50,743,
80,51,748,
80,52,794,
80,53,814,
80,54,836,
80,55,862,
80,56,860,
80,57,873,
80,58,884,
80,59,868,
80,60,891,
80,61,851,
80,62,839,
80,63,832,
80,64,819,
80,65,796,
80,66,750,
80,67,709,
80,68,701,
80,69,678,
80,70,675,
80,71,657,
80,72,650,
80,73,637,
80,74,656,
80,75,680,
80,76,702,
80,77,729,
80,78,754,
80,79,794,
80,80,852,
80,81,898,
80,82,919,
80,83,918,
80,84,864,
80,85,767,
80,86,658,
80,87,569,
80,88,454,
80,89,347,
80,90,256,
80,91,183,
81,28,35,
81,29,54,
81,30,70,
81,31,86,
81,32,105,
81,33,123,
81,34,145,
81,35,186,
81,36,215,
81,37,251,
81,38,274,
81,39,305,
81,40,330,
81,41,367,
81,42,413,
81,43,445,
81,44,469,
81,45,505,
81,46,531,
81,47,562,
81,48,572,
81,49,613,
81,50,664,
81,51,667,
81,52,711,
81,53,724,
81,54,729,
81,55,748,
81,56,757,
81,57,776,
81,58,767,
81,59,750,
81,60,757,
81,61,731,
81,62,714,
81,63,708,
81,64,684,
81,65,658,
81,66,636,
81,67,617,
81,68,603,
81,69,589,
81,70,573,
81,71,563,
81,72,549,
81,73,540,
81,74,552,
81,75,563,
81,76,567,
81,77,579,
81,78,600,
81,79,625,
81,80,669,
81,81,702,
81,82,726,
81,83,724,
81,84,691,
81,85,616,
81,86,548,
81,87,459,
81,88,372,
81,89,286,
81,90,207,
81,91,159,
82,28,17,
82,29,30,
82,30,44,
82,31,58,
82,32,74,
82,33,85,
82,34,103,
82,35,137,
82,36,166,
82,37,196,
82,38,221,
82,39,261,
82,40,283,
82,41,304,
82,42,342,
82,43,373,
82,44,398,
82,45,430,
82,46,455,
82,47,474,
82,48,482,
82,49,531,
82,50,559,
82,51,564,
82,52,594,
82,53,627,
82,54,622,
82,55,636,
82,56,647,
82,57,668,
82,58,640,
82,59,620,
82,60,633,
82,61,606,
82,62,583,
82,63,589,
82,64,576,
82,65,549,
82,66,521,
82,67,516,
82,68,492,
82,69,475,
82,70,477,
82,71,465,
82,72,455,
82,73,452,
82,74,445,
82,75,442,
82,76,431,
82,77,450,
82,78,451,
82,79,458,
82,80,477,
82,81,506,
82,82,526,
82,83,538,
82,84,522,
82,85,482,
82,86,426,
82,87,362,
82,88,293,
82,89,224,
82,90,171,
82,91,122,
83,28,6,
83,29,12,
83,30,20,
83,31,30,
83,32,41,
83,33,56,
83,34,67,
83,35,95,
83,36,114,
83,37,138,
83,38,156,
83,39,199,
83,40,214,
83,41,244,
83,42,272,
83,43,296,
83,44,315,
83,45,340,
83,46,371,
83,47,389,
83,48,397,
83,49,440,
83,50,469,
83,51,473,
83,52,499,
83,53,507,
83,54,520,
83,55,522,
83,56,527,
83,57,528,
83,58,509,
83,59,484,
83,60,498,
83,61,471,
83,62,469,
83,63,474,
83,64,448,
83,65,437,
83,66,415,
83,67,406,
83,68,389,
83,69,376,
83,70,381,
83,71,365,
83,72,359,
83,73,350,
83,74,345,
83,75,332,
83,76,329,
83,77,327,
83,78,335,
83,79,326,
83,80,337,
83,81,345,
83,82,385,
83,83,394,
83,84,374,
83,85,349,
83,86,310,
83,87,268,
83,88,220,
83,89,174,
83,90,136,
83,91,103,
84,28,1,
84,29,4,
84,30,9,
84,31,16,
84,32,22,
84,33,28,
84,34,44,
84,35,56,
84,36,76,
84,37,97,
84,38,118,
84,39,131,
84,40,162,
84,41,182,
84,42,206,
84,43,224,
84,44,238,
84,45,250,
84,46,285,
84,47,309,
84,48,321,
84,49,353,
84,50,382,
84,51,384,
84,52,377,
84,53,386,
84,54,390,
84,55,407,
84,56,403,
84,57,389,
84,58,376,
84,59,370,
84,60,349,
84,61,345,
84,62,334,
84,63,334,
84,64,313,
84,65,316,
84,66,310,
84,67,304,
84,68,300,
84,69,295,
84,70,285,
84,71,261,
84,72,257,
84,73,254,
84,74,252,
84,75,255,
84,76,237,
84,77,230,
84,78,229,
84,79,223,
84,80,227,
84,81,240,
84,82,256,
84,83,277,
84,84,261,
84,85,239,
84,86,219,
84,87,193,
84,88,163,
84,89,127,
84,90,107,
84,91,88,
