playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8480797,2022,Joel Farabee,PHI,L,all,80,81695,1795,30.14,0.48,0.45,0.47,0.47,0.48,0.48,386,134.48,13.77,9.67,29.09,4.24,72.49,51.73,13.15,13.74,13.13,10,14,137,44,66,247,38,14,17,4,25,4,47,74,123,167,16,41,16,71,24,40,124,39,18,4.03,4.64,5.1,4,5,5,245.57,181,179.82,13,2.11,4.49,3.02,12.86,12.76,12.34,1795,261,202,299,1033,236,261,266,1032,16,29,209011,41,49,19,45,680.83,69.32,65.71,68.87,65.28,689,244,320,1253,72,66,12,678,167,88,19.66,20.21,29.45,29,19,24,1237.2,933,923.36,10.51,14.82,14.82,65.02,64.57,62.27,739.35,73.92,71.19,74.56,71.78,721,300,373,1394,72,69,9,723,230,68,21.72,28.35,23.85,21,34,17,1413.39,1021,1033.82,11.11,13.75,13.75,71.27,71.93,70.39,154.7,192.02,3088,3552,0,0,0,0,0,0
8480797,2022,Joel Farabee,PHI,L,5on5,80,64735,1440,30.14,0.47,0.48,0.46,0.48,0.47,0.49,399,109.06,10.55,7.66,24.3,3.46,58.52,42.49,10.13,10.52,10.11,9,11,108,39,56,203,34,14,13,4,20,4,35,61,94,133,15,39,16,65,22,33,103,30,14,3.22,3.5,3.82,4,5,5,201.58,147,145.82,12,1.6,3.7,2.6,9.55,9.44,9.21,1440,191,141,258,850,198,216,211,815,16,21,172492,39,49,19,37,526.19,46.66,45,46.2,44.56,527,191,249,967,51,50,10,536,128,54,15.58,15.66,15.42,22,15,14,951.2,718,708.36,7.28,11.68,11.68,42.25,41.8,41.07,594,53.37,51.31,54.01,51.91,575,244,306,1125,51,55,7,581,195,43,17.93,23.99,11.45,17,28,6,1144.39,819,831.82,8.36,10.49,10.84,50.9,51.56,50.62,113.91,124.94,2533,2763,2.04,1.27,60,30,43,25
8480797,2022,Joel Farabee,PHI,L,4on5,80,4684,124,20.65,0.12,0.14,0.13,0.13,0.14,0.15,188,4.7,0.5,0.29,0.58,0.13,1.34,3.16,0.5,0.5,0.5,0,0,6,0,1,7,0,0,0,0,0,0,2,4,6,6,0,0,0,2,1,1,4,1,1,0.13,0.17,0.21,0,0,0,7,6,6,1,0.07,0,0,0.57,0.57,0.57,124,3,48,15,58,5,22,17,80,0,3,11184,0,0,0,0,12.49,1.03,1.03,1.03,1.03,15,2,5,22,0,0,0,13,2,2,0.34,0.27,0.42,0,0,0,22,17,17,0.15,0,0,1.18,1.18,1.18,74.61,7.63,7.38,7.63,7.38,68,37,37,142,9,10,1,81,16,8,1.79,1.81,4.02,2,3,4,142,105,105,1.69,1.73,1.38,7.93,7.93,7.69,4,24.95,55,353,0.07,0,1,0,1,0
8480797,2022,Joel Farabee,PHI,L,5on4,80,8983,168,26.89,0.81,0.82,0.76,0.87,0.75,0.85,333,12.53,1.84,1.08,2.61,0.38,7.25,3.84,1.73,1.84,1.73,0,2,16,1,4,21,2,0,3,0,2,0,5,7,16,17,0,0,0,1,1,6,11,3,3,0.44,0.33,1.07,0,0,0,21,17,17,0,0.26,0.32,0.42,1.67,1.67,1.61,168,55,3,20,90,29,9,19,111,0,2,11875,0,0,0,5,103.4,13.2,11.74,13.2,11.74,108,37,45,190,13,11,2,101,25,19,2.59,2.87,7.74,5,2,6,190,145,145,2.22,1.72,1.72,13.7,13.7,12.3,35.25,3.1,3.07,3.1,3.07,44,4,11,59,2,1,0,36,9,3,1.04,1.26,0.8,1,1,0,59,48,48,0.41,0.06,0.06,3.46,3.46,3.43,15.54,3.35,293,42,0.01,0.04,1,1,1,1
8476441,2022,Joel Edmundson,MTL,D,other,59,2192,39,4.85,0.42,0.44,0.26,0.56,0.27,0.55,96,1.3,0.41,0.07,0.2,0.04,0.67,0.61,0.12,0.41,0.12,1,2,1,1,2,4,3,0,1,0,0,0,1,0,1,2,0,0,0,1,0,1,1,0,1,0.02,0,0.39,0,0,0,4,2,2,1,0.02,0.17,0,0.43,0.43,0.13,39,5,20,4,10,3,2,7,27,0,0,3392,0,4,2,10,12.65,3.83,3.53,3.83,3.53,12,5,7,24,5,1,0,5,7,5,0.14,0.94,2.75,0,3,2,24,17,17,0.18,0.17,0,4.01,4.01,3.71,33.43,5.3,4.69,5.3,4.69,39,6,24,69,4,2,0,25,11,9,1.02,1.21,3.08,0,2,2,69,45,45,0.87,0.45,0.45,5.73,5.73,5.1,10.92,13.82,109,87,0.07,0,1,0,1,0
8476441,2022,Joel Edmundson,MTL,D,all,59,69225,1325,3.13,0.34,0.44,0.36,0.48,0.36,0.48,173,59.9,2.75,3.71,17.27,2.37,35.55,29.35,2.41,2.71,2.38,3,7,69,22,31,122,12,2,6,0,12,0,33,38,67,89,13,29,0,111,12,69,85,5,1,1.74,0.61,0.39,1,1,0,117.83,91,88.62,60,0.77,0.8,0.1,3.42,3.37,3.02,1325,105,259,207,754,120,131,190,884,0,0,145925,29,22,11,148,440.21,42.12,40.82,41.7,40.42,456,147,219,822,43,34,5,424,136,43,11.93,16.81,13.38,12,19,12,805.9,603,595.65,6.23,5.97,5.97,42.38,42.11,41.28,762.89,81.53,77.22,82.38,78.04,751,302,419,1472,104,74,15,735,227,91,21.63,27.37,32.53,21,44,39,1495.76,1053,1066.93,13.46,16.29,16.29,78.69,79.47,76.64,113.09,143.41,2176,2315,0,0,0,0,0,0
8476441,2022,Joel Edmundson,MTL,D,5on5,59,55219,1085,3.13,0.42,0.43,0.43,0.46,0.44,0.45,218,51.36,2.05,3,15.38,1.93,30.74,22.9,2.01,2.02,1.98,1,5,55,21,28,104,8,2,5,0,12,0,26,31,53,74,11,22,0,96,9,52,72,4,0,1.55,0.5,0,1,1,0,99.83,76,73.62,43,0.61,0.63,0.1,2.56,2.51,2.46,1085,91,128,181,685,109,100,145,731,0,0,116874,22,18,9,87,396.23,34.24,33.36,33.83,32.96,406,137,202,745,35,31,5,388,124,31,10.97,15.25,8.02,12,16,7,728.9,543,535.65,5.58,5.42,5.59,34.24,33.97,33.47,511.27,47.43,45.77,48.27,46.59,494,210,280,984,66,51,8,497,158,49,14.97,19.66,12.78,18,33,15,1007.76,704,717.93,7.31,9.97,9.97,44.76,45.53,44.73,76.58,99.89,1640,1930,4.65,0.2,97,5,75,4
8476441,2022,Joel Edmundson,MTL,D,4on5,59,11382,166,3.28,0.09,0.12,0.1,0.14,0.11,0.15,115,5.95,0.28,0.55,1.36,0.36,3.47,4.99,0.27,0.28,0.27,1,0,11,0,1,12,1,0,0,0,0,0,6,5,11,11,2,7,0,14,3,16,10,1,0,0.17,0.11,0,0,0,0,12,11,11,16,0.12,0,0,0.4,0.4,0.39,166,0,110,19,37,8,23,30,105,0,0,7242,7,0,0,0,26.03,2.79,2.68,2.79,2.68,31,5,9,45,1,2,0,26,5,5,0.74,0.62,1.44,0,0,1,45,36,36,0.36,0.39,0.39,2.76,2.76,2.74,215.03,28.5,26.45,28.5,26.45,214,86,115,415,34,21,7,210,58,32,5.56,6.5,16.45,3,9,22,415,300,300,5.25,5.88,5.88,27.88,27.88,26.48,2,15.17,31,193,0.37,0,5,0,4,0
8476441,2022,Joel Edmundson,MTL,D,5on4,59,432,35,0.35,0.81,0.82,0.73,0.86,0.7,0.84,91,1.29,0.01,0.1,0.33,0.04,0.68,0.84,0.01,0.01,0.01,0,0,2,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0.01,0,0,0,0,0,2,2,2,0,0.03,0,0,0.03,0.03,0.03,35,9,1,3,22,0,6,8,21,0,0,9080,0,0,0,21,5.29,1.25,1.25,1.25,1.25,7,0,1,8,2,0,0,5,0,2,0.08,0,1.17,0,0,2,8,7,7,0.11,0,0,1.37,1.37,1.36,2.37,0.29,0.29,0.29,0.29,3,0,0,3,0,0,0,2,0,1,0.07,0,0.22,0,0,0,3,3,3,0.03,0,0,0.32,0.32,0.32,10.49,2.28,183,30,0,0,0,0,0,0
8480015,2022,Owen Tippett,PHI,R,other,75,3033,53,33.53,0.42,0.39,0.56,0.39,0.57,0.4,203,10.48,2.87,0.64,1.74,0.28,5.48,2.99,2.84,2.87,2.84,0,2,12,2,4,18,4,2,1,0,3,1,3,4,10,12,0,0,0,3,1,1,9,1,4,0.29,0.13,2.45,0,0,2,18,14,14,1,0.18,0.2,0.2,2.85,2.85,2.84,53,13,10,6,24,5,7,15,26,0,0,4603,0,0,0,2,40.67,8.36,8.06,8.36,8.06,45,11,25,81,8,3,2,35,11,10,1.29,1.24,5.82,0,3,5,81,56,56,0.83,1.31,1.31,7.87,7.87,7.8,30.94,11.57,10.8,11.57,10.8,38,5,20,63,16,3,1,20,6,17,0.82,0.82,9.93,2,0,14,63,43,43,0.52,1.64,1.64,10.45,10.45,9.93,9.71,15.16,84,130,0,0,0,0,0,0
8480015,2022,Owen Tippett,PHI,R,all,75,78184,1719,48.88,0.54,0.42,0.53,0.44,0.54,0.45,361,227.5,23.45,15.81,51.36,7.17,123.44,84.76,22.8,23.23,22.6,11,10,224,82,97,403,45,24,20,2,42,14,95,111,200,282,8,16,19,121,42,23,225,58,23,7.11,7.47,8.87,11,6,7,396.47,306,302.7,11,3.46,3.06,4.1,22.81,22.61,22.27,1719,305,173,279,962,184,221,252,1062,19,11,194522,16,32,16,66,738,78.93,74.73,78.3,74.14,730,280,351,1361,76,71,10,722,195,93,21.05,24.16,33.72,28,22,26,1345.47,1010,1001.08,11.83,16.3,16.75,74,73.39,71.15,632.1,67.53,65.14,68.15,65.75,628,247,332,1207,84,48,3,622,183,70,19.24,22.73,25.55,25,31,28,1228.96,875,888.58,9.03,11.05,11.05,65.5,66.15,64.71,131.11,183.15,2731,3420,0,0,0,0,0,0
8480015,2022,Owen Tippett,PHI,R,5on5,75,63226,1457,48.88,0.5,0.46,0.49,0.47,0.5,0.49,360,171.74,16.17,11.79,39.78,5.51,90.58,66.18,15.74,15.94,15.54,11,6,165,65,72,302,32,15,15,0,32,11,64,93,150,215,6,12,17,115,34,17,167,49,14,5.64,6.34,4.18,10,4,1,295.47,230,226.7,10,2.46,2.68,3.25,15.38,15.18,15.01,1457,202,142,254,859,161,198,204,894,17,11,159922,12,32,16,59,545.26,49.77,48.3,49.13,47.71,537,207,253,997,51,51,4,540,148,56,15.98,18.43,15.36,26,16,9,981.47,744,735.08,7.67,10.04,10.3,47.15,46.53,45.95,541.62,48.98,47.48,49.6,48.09,523,229,298,1050,58,43,2,547,160,45,16.68,19.53,12.76,20,29,9,1071.96,752,765.58,7.54,8.92,8.92,47.6,48.25,47.47,102.19,118.02,2315,2587,1.55,1.25,47,21,36,17
8480015,2022,Owen Tippett,PHI,R,4on5,75,1736,59,18,0.19,0.1,0.21,0.1,0.25,0.11,146,4.25,0.57,0.25,0.78,0.11,1.15,2.14,0.57,0.57,0.57,0,0,2,3,0,5,0,0,1,0,1,0,1,2,2,5,0,0,0,0,1,0,2,3,0,0.03,0.54,0,0,0,0,5,5,5,0,0.06,0.06,0,0.63,0.63,0.63,59,1,18,4,36,3,8,9,39,0,0,8043,0,0,0,2,9.6,0.98,0.97,0.98,0.97,7,5,0,12,0,1,0,7,5,0,0.22,0.77,0,0,0,0,12,12,12,0.12,0.06,0.06,1.04,1.04,1.03,26.58,4.1,4,4.1,4,28,8,9,45,8,1,0,21,11,4,0.69,1.6,1.81,2,2,4,45,36,36,0.6,0.07,0.07,4.64,4.64,4.52,1.81,16.55,31,269,0,0,0,0,0,0
8480015,2022,Owen Tippett,PHI,R,5on4,75,10189,150,47.54,0.89,0.7,0.86,0.79,0.83,0.77,267,41.04,3.84,3.15,9.06,1.28,26.22,13.46,3.65,3.84,3.65,0,2,45,12,20,77,9,7,3,2,6,2,27,12,38,50,2,4,2,3,6,5,47,5,5,1.15,0.46,2.24,1,2,4,77,57,57,0,0.77,0.12,0.65,3.96,3.96,3.79,150,89,3,15,43,15,8,24,103,2,0,9837,4,0,0,2,142.47,19.82,17.4,19.82,17.4,141,57,72,270,17,16,4,140,31,27,3.56,3.72,12.54,2,3,12,270,198,198,3.21,4.88,5.08,17.95,17.95,16.37,30,2.55,2.53,2.55,2.53,35,5,5,45,2,1,0,32,4,4,0.98,0.51,1.06,1,0,1,45,40,40,0.31,0.43,0.43,2.44,2.44,2.42,8.35,3.57,204,53,0.1,0.02,3,1,1,1
8471215,2022,Evgeni Malkin,PIT,C,other,80,3987,59,68.05,0.53,0.5,0.76,0.27,0.76,0.27,212,18.84,2.63,1.67,3.41,0.65,12.64,5,2.34,2.63,2.34,4,5,17,9,13,39,11,2,2,0,3,0,17,2,15,24,1,2,3,5,2,5,13,10,3,0.52,1.22,0.89,0,1,1,39,26,26,2,0.52,0.72,0.07,3.07,3.07,2.75,59,12,4,5,38,8,6,15,30,3,6,4115,2,6,3,3,92.85,18.63,16.24,18.63,16.24,91,35,36,162,15,15,3,67,31,28,2.73,3.78,12.13,2,5,8,162,126,126,2.6,4.55,4.55,16.68,16.68,15.36,29.23,16.7,15.65,16.7,15.65,27,13,12,52,14,1,0,8,9,23,0.4,1.17,15.13,0,2,12,52,40,40,0.37,0.77,0.77,16.3,16.3,15.22,9.63,9.65,48,132,0.2,0,1,0,1,0
8471215,2022,Evgeni Malkin,PIT,C,all,80,89164,1681,84.22,0.62,0.48,0.62,0.47,0.62,0.47,281,223.33,26.56,17.73,47.56,7.54,125.08,78.54,24.09,26.81,24.31,36,20,233,70,100,403,82,26,25,5,42,1,125,84,207,277,31,62,409,52,80,104,191,87,25,6.61,11.01,8.94,5,10,11,406.62,303,305.9,25,4.14,6.48,6.05,24.65,24.82,23.66,1681,359,72,188,1062,182,260,285,954,409,424,201549,62,52,26,33,1052.23,124.21,115.31,124.4,115.49,1060,387,478,1925,107,124,21,950,351,146,28.97,42.93,52.31,25,42,40,1927.46,1447,1449.3,19.72,29.44,29.44,114.44,114.57,109.89,648.86,76.46,73.39,76.9,73.83,667,216,282,1165,68,59,10,611,192,80,19.64,24.61,32.21,18,23,27,1169.51,883,886.02,9.02,14.61,14.61,70.86,71.2,69.53,167.51,182.99,3142,3589,0,0,0,0,0,0
8471215,2022,Evgeni Malkin,PIT,C,5on5,80,66623,1422,84.22,0.56,0.52,0.54,0.51,0.55,0.51,347,140,15.62,10.49,30.49,4.58,72.61,53.2,14.82,15.87,15.05,20,9,150,37,47,234,44,15,16,2,24,1,72,59,135,172,26,52,381,44,73,71,117,56,14,4.24,7.3,4.09,3,6,6,237.62,187,189.9,21,2.19,3.58,3.33,14.47,14.65,14.26,1422,199,68,168,987,155,238,220,809,381,398,165247,52,42,21,28,665.15,64.96,62.09,65.15,62.27,672,240,290,1202,53,67,8,635,205,72,19.15,25.28,20.52,18,22,13,1204.46,912,914.3,9.67,15.28,15.28,59.28,59.42,58.13,549.21,50.17,48.61,50.61,49.04,567,185,259,1011,48,49,10,551,160,41,17.34,20.26,12.56,17,19,12,1015.51,752,755.02,7.69,11.4,11.4,46.46,46.79,46.26,133.42,123.87,2809,2683,1.1,2.09,35,35,28,29
8471215,2022,Evgeni Malkin,PIT,C,4on5,80,69,14,20.43,0.96,0.05,0.67,0.08,0.67,0.08,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,13,2,1,5,6,1,3,4425,0,2,1,1,1.22,0.28,0.28,0.28,0.28,2,0,0,2,0,0,0,1,0,1,0.01,0,0.27,0,0,0,2,2,2,0.03,0,0,0.31,0.31,0.31,0.7,0.01,0.01,0.01,0.01,1,0,0,1,1,0,0,1,0,0,0.01,0,0,1,0,0,1,1,1,0.01,0,0,0.02,0.02,0.02,0.38,7.41,12,134,0,0,0,0,0,0
8471215,2022,Evgeni Malkin,PIT,C,5on4,80,18485,186,84.03,0.81,0.85,0.85,0.83,0.82,0.81,159,61.5,8.06,5.38,13.04,2.22,38.33,18.97,6.68,8.06,6.68,9,6,63,23,37,123,24,9,7,3,15,0,34,21,54,77,3,6,24,3,4,27,58,20,8,1.7,2.39,3.96,2,3,4,123,86,86,2,1.38,2.18,2.65,6.8,6.8,6.36,186,147,0,15,24,17,15,45,109,24,1,7410,6,0,0,0,281.1,38.64,35.07,38.64,35.07,282,107,145,534,36,42,10,241,103,45,6.71,12.53,19.39,4,13,19,534,389,389,7.16,9.61,9.61,36.19,36.19,34.21,65.85,9.07,8.63,9.07,8.63,69,16,11,96,5,9,0,49,20,16,1.77,2.79,4.51,0,2,3,96,85,85,0.88,2.44,2.44,7.5,7.5,7.46,10.84,1.92,176,35,0,0.06,0,1,0,1
8476927,2022,Teddy Blueger,VGK,C,other,61,1135,21,7.07,0.56,0.6,0.2,0.5,0.2,0.47,128,1.67,1.08,0.08,0.26,0.04,0.28,0.26,1.08,1.08,1.08,1,0,1,1,2,4,2,1,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,1,1,0,0.14,0.95,0,1,0,4,2,2,0,0.02,0,0.14,0.97,0.97,0.97,21,1,7,0,13,3,8,2,8,9,14,2990,0,0,0,0,6.04,2.76,2.76,2.76,2.76,6,2,2,10,3,1,1,2,3,3,0.07,0.36,2.33,0,1,2,10,8,8,0.08,0.14,0.14,2.71,2.71,2.71,22.67,2.15,1.94,2.15,1.94,21,11,9,41,1,3,0,20,10,2,0.6,1.04,0.51,0,1,0,41,32,32,0.62,0.36,0.36,2.42,2.42,2.26,8.93,5.96,68,69,0,0,0,0,0,0
8476927,2022,Teddy Blueger,VGK,C,all,61,47164,1109,15.55,0.41,0.53,0.41,0.52,0.41,0.51,519,76.75,10.7,5.62,17.64,2.56,35.43,28.06,9.86,10.99,10.09,10,2,81,19,23,123,16,4,9,2,15,3,29,40,77,96,5,10,290,68,26,16,50,35,15,1.4,4.73,4.57,1,2,1,126.96,100,102.35,7,1.2,1.87,3.39,8.52,8.64,8.48,1109,42,266,174,627,157,130,157,665,290,272,175296,10,14,8,45,329.17,32.1,30.42,32.95,31.18,333,121,153,607,23,45,6,324,94,36,8.24,12.33,11.53,8,7,8,622.58,454,464.31,4.65,8.71,8.71,28.04,28.6,28.19,464.59,45.52,43.02,45.46,42.93,470,174,234,878,45,53,11,467,129,48,13.67,14.89,16.96,10,18,17,872.19,644,639.78,8.14,12.66,12.66,41,40.77,39.28,180.41,159.71,3089,2891,0,0,0,0,0,0
8476927,2022,Teddy Blueger,VGK,C,5on5,61,38328,861,15.55,0.48,0.5,0.48,0.5,0.48,0.5,526,67.93,8.52,5.07,16.63,2.33,33.09,23.37,7.67,8.8,7.91,8,2,71,18,20,109,13,3,8,1,15,3,25,35,68,86,5,10,217,64,20,15,47,29,13,1.32,3.87,3.32,1,1,1,112.96,89,91.35,6,1.08,1.48,3.25,6.34,6.47,6.3,861,35,160,154,512,142,89,129,501,217,186,143393,10,14,8,35,300.9,26.93,25.29,27.78,26.04,301,115,148,564,19,42,4,302,85,29,7.8,11.11,8.02,8,6,5,579.58,416,426.31,4.25,8.17,8.17,23.01,23.56,23.16,320.65,28.77,27.62,28.7,27.53,322,123,170,615,32,34,8,329,85,31,10.12,9.76,8.89,10,13,9,609.19,445,440.78,4.52,7.61,7.61,25.68,25.45,24.85,118.87,116.99,2418,2397,0.46,0.67,15,18,14,17
8476927,2022,Teddy Blueger,VGK,C,4on5,61,7476,205,16.42,0.14,0.13,0.11,0.1,0.14,0.11,149,7.15,1.1,0.47,0.75,0.19,2.06,4.43,1.1,1.1,1.1,1,0,9,0,1,10,1,0,1,0,0,0,3,5,9,9,0,0,58,1,6,1,3,5,1,0.08,0.72,0.3,0,0,0,10,9,9,1,0.11,0.39,0,1.21,1.21,1.21,205,0,98,19,88,8,31,22,144,58,0,8158,0,0,0,0,20.24,2.38,2.34,2.38,2.34,24,3,1,28,1,1,1,17,6,4,0.34,0.86,1.18,0,0,1,28,27,27,0.25,0.39,0.39,2.23,2.23,2.23,117.28,14.03,12.94,14.03,12.94,122,40,55,217,12,16,3,116,32,14,2.88,3.83,7.31,0,4,8,217,162,162,2.91,4.7,4.7,12.25,12.25,11.57,1.96,13.74,26,239,0,0,1,0,0,0
8476927,2022,Teddy Blueger,VGK,C,5on4,61,225,22,6.44,0.85,0.91,0.83,0.88,0.75,0.85,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,1,1,14,4,2,4,12,6,26,6336,0,0,0,2,2,0.03,0.03,0.03,0.03,2,1,2,5,0,1,0,3,0,0,0.03,0,0,0,0,0,5,3,3,0.06,0.01,0.01,0.09,0.09,0.09,0.85,0.01,0.01,0.01,0.01,1,0,0,1,0,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0,0,0,0.01,0.01,0.01,15.15,1.57,168,24,0,0,0,0,0,0
8474567,2022,Zach Bogosian,TBL,D,other,45,437,9,-0.46,0.36,0.58,0.5,0.52,0.45,0.54,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,2,4,4,0,0,5,0,0,2015,0,0,0,1,3.61,0.29,0.29,0.29,0.29,5,0,2,7,0,0,0,5,0,0,0.29,0,0,0,0,0,7,5,5,0.06,0,0,0.35,0.35,0.35,4.58,0.53,0.53,0.53,0.53,5,1,1,7,0,0,0,3,2,1,0.12,0.19,0.22,0,0,0,7,6,6,0.07,0,0,0.6,0.6,0.6,10.98,8,57,53,0,0,0,0,0,0
8474567,2022,Zach Bogosian,TBL,D,all,45,40182,812,8.21,0.48,0.53,0.49,0.53,0.49,0.52,231,49.15,2.02,2.86,13.38,1.61,30.69,22.43,1.99,2.01,1.97,3,1,54,19,43,116,5,1,6,0,7,1,26,32,53,72,11,22,1,113,5,25,68,4,1,1.34,0.44,0.24,1,0,0,116.17,73,72.64,15,0.57,1.57,0.16,2.43,2.41,2.37,812,59,75,123,555,117,141,107,447,1,0,123399,22,8,4,49,356.81,32.09,30.9,32.12,30.93,332,163,169,664,25,34,5,357,109,29,10.49,13.63,7.98,4,14,7,664.38,495,493.75,5,7.36,7.36,29.73,29.77,29.31,375.7,34.7,33.24,34.72,33.26,387,131,172,690,33,33,5,371,110,37,11.26,13.25,10.19,14,13,6,689.25,518,518.42,5.57,6.27,6.72,33.54,33.65,32.86,131.42,116.33,2091,1878,0,0,0,0,0,0
